"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr","news_key"
225,"2023.01.13","글로벌 칼럼 | 마침내, OLED 모니터의 해가 왔다","PC 마니아와 게이머들이 몇 년 동안 애타게 기다려온 OLED 모니터의 대중화가 2023년 CES에서 마침내 윤곽을 드러냈다. 작년에도 있기는 했다. 에일리언웨어 AW3423DW는 분명 훌륭한 제품이지만, 필자의 바람과 달리 OLED 대세를 이끄는 시...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273117,Adam Bellemare,,https://www.itworld.co.kr/files/itworld/ITW_202301_01/m13-1-acer-predator-x27u-1-2.300x240.jpg,OLED
226,"2023.01.13","“리액트·엥귤러 지고, 스벨트·솔리드 뜬다” 자바스크립트 현황 2022’ 보고서","자바스크립트의 인기도와 사용 현황을 파악할 수 있는 ‘자바스크립트 현황 2022’ 보고서가 1월 10일 공개됐다. 해당 보고서에 따르면, 자바스크립트와 타입스크립트는 여전히 높은 인기를 누리고 있으며, 리액트(React)와 엥귤라(Angular)는 개...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/273045,Bob Violino,,https://www.itworld.co.kr/files/itworld/ITW_202301_01/Stateof_javascript_2022_1.300x240.jpg,자바스크립트
227,"2023.01.16","알파벳 자회사 잇단 구조조정 ""실적 압박과 자원재배치""로 15~20% 감원",알파벳의 기타 부서 감원 계획에 자회사인 인트린직 AI(Intrinsic AI) 인원의 20%가 포함된다. 약 40명 규모다.인트린직 AI는 알파벳의 X 연구소에서 5년간의 인큐베이팅 후 분사된 자회사로 산업 및 상용 환경에서 로봇 활용도를 높이는...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273151,Nick Hodges,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-1432378561.300x240.jpg,정리해고
228,"2023.01.16",“성별 다양성이 곧 기업 경쟁력” 여성의 IT 진출 지원하는 단체 3곳,"2020년 맥킨지가 발간한 ‘다양성이 경쟁력이다(Diversity wins)’ 보고서에 따르면 성별 다양성이 높은 회사가 낮은 회사를 능가할 가능성이 25% 더 크다. IT 기업이 성비 불균형을 줄이고자 노력해왔지만 여전히 IT 분야의 여성 비중은 작...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273283,Anirban Ghoshal,,https://www.itworld.co.kr/files/ciokr/2023/01/IT_diversity.300x240.jpeg,DEI
229,"2023.01.16","2023년을 주도할 최신 네트워크 기술 8가지","경제적 혼란, 전염병, 정치적 격변에 따른 여러 난관에도 불구하고 네트워크 연구자들은 혁신, 성능, 관리, 보안 분야에서 계속해서 새로운 길을 열어가고 있다. 2023년은 네트워크 발전과 변혁의 해가 될 것으로 전망된다. 특히 관심을 가져야 할 8가지...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273319,Josh Fruhlinger,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/m16-GettyImages-1453941466.300x240.jpg,통합SASE
230,"2023.01.17","“AI로 진열대 재고 실시간 파악” 구글, 소매업용 클라우드에 신기능 추가",구글이 소매업을 위한 구글 클라우드(Google Cloud for Retailers)에?진열대 재고 파악 기능을 추가할 예정이라고 발표했다. 이 외에도 전자상거래 사이트용 구글 클라우드 서비스에 일련의 머신러닝 기능을 새로 추가했다.?...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273355,Isaac Sacolick,,https://www.itworld.co.kr/files/ciokr/2023/01/google_retail.300x240.jpg,머신러닝
231,"2023.01.17","‘드론, IoT, 애널리틱스’··· 아프리카 농업은 기술 혁신 중","‘땅은 절대 속이지 않는다’는 아프리카 농부 사이의 흔한 격언이다. 많은 아프리카 사람들이 본업이나 부업으로 농업에 종사하는 가운데, 기술이 더해지면서 기회가 늘어나고 있다.?2022년 3월 유엔 식량농업기구(FAO)에서 국제기술연합(...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273397,Paul Krill,,https://www.itworld.co.kr/files/ciokr/2023/01/GettyImages-1426672300.300x240.jpg,아프리카
232,"2023.01.19","마이크로소프트, 1만 명 정리해고 “핵심 영역 채용에 집중할 것”","마이크로소프트가 대규모 정리해고를 단행한다. 마이크로소프트 CEO 사티아 나델라는 전체 인력의 약 5%를 감축할 예정이며, 1만 명의 직원에게 영향을 미칠 것이라고 블로그에서 밝혔다.?나델라는 “FY23 Q3 말까지 1만 개의 일자리를...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273799,Poornima Apte,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/m19-satya_slide-100628447-large.300x240.jpg,마이크로소프트
233,"2023.01.19","유럽연합, 루트 박스와 착취성 게임 구조 제재 나선다","오래간만에 게임 업계를 둘러본 사람이라면, “언제부터 AAA 게임 모두가 미니 카지노가 됐는가?”라고 생각할 것이다. 사실 이런 생각을 하는 사람이 한둘은 아니다. 실제로 유럽연합 입법기구인 유럽의회는 유럽위원회에 게임 업계와 게임 플레이어 전반에 악...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273913,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/brawlhalla-loot-box.300x240.jpg,유럽연합
234,"2023.01.20","[ITWorld 넘버스] 한국vs미국, 연봉으로 보는 개발자의 가치",한국에서는 개발자의 처우가 낮다는 비판이 많다. 특히 미국과 비교하며 인재 양성을 위해서라도 개발자의 임금을 높여야 한다고 목소리가 항상 들리고 있다. 그런데 문제는 적절한 개발자 연봉에 대한 기대가 사람마다 다르다는 것이다. 개발자 유무와 상관없이 ...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273961,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/Numbers2301_developer.300x240.jpg,Numbers
235,"2023.01.20","가트너, “2023년 세계 IT 지출 전년 대비 2.4% 성장 전망...이전 분기 예상치보다 감소해”","가트너가 올해 전 세계 IT 지출이 2022년보다 2.4% 증가한 총 4조 5,000억 달러에 이를 것이라는 전망을 발표했다. 이는 이전 분기 성장률 예측치인 5.1%보다 낮아진 수치다. 가트너는 인플레이션이 계속해서 소비자 구매력을 약화하고 디바이스...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/273991,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/numbers/GettyImages-1406712501.300x240.jpg,가트너
236,"2023.01.25","레드햇, ‘2023 글로벌 기술 전망’ 공개…“디지털 트랜스포메이션의 최우선 과제는 보안”","레드햇이 ‘2023 글로벌 기술 전망’을 발표했다. 글로벌 기술 전망은 기업의 디지털 트랜스포메이션 여정의 현재 상황, 투자 우선순위, 당면 과제를 심층적으로 이해하기 위해 전 세계 다양한 산업의 정보 기술(IT) 리더 약 1,700명을 대상으로 진행...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274183,Bob Violino,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/0125_red1.300x240.PNG,레드햇
237,"2023.01.25","“월 5달러로 최저가 약 제공” 아마존,  처방약 정기 배송 서비스 출시",아마존이 처방약 정기 배송 서비스인 'Rx패스(RxPass)'를 출시했다. 아마존 프라임 구독자가 매달 5달러를 추가 지불하면?처방약을 무료 배송 받을 수 있는 서비스다.?아마존의 Rx패스는 ‘아마존 파머시(Amazon Pha...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274219,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/amazon_RxPass_1.300x240.jpg,아마존
238,"2023.01.26","미 법무부·캘리포니아 등 8개 주, 구글 고소 “온라인 광고 시장 독점”",미 법무부와 캘리포니아 등 8개 주가 지난 24일(현지 시각) 버지니아 연방법원에 구글이 인터넷 광고 시장을 장악하기 위해 시장 지배력을 불법적으로 남용했다고 주장하며 소송을 제기했다.??처음 CNN이 보고한 법원 서류에 따르...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274321,Poornima Apte,,https://www.itworld.co.kr/files/ciokr/2023/01/google_doj-min.300x240.jpeg,법무부
239,"2023.01.26",“다음 먹잇감은 세일즈포스” 스타보드 이어 엘리엇도 수십억 달러 투자,"세일즈포스가 힘든 시기에 직면했다. 무례한 태도로 악명 높은 투자사 엘리엇(Elliott Management Corp.)이 SaaS 전문업체 세일즈포스의 주식을 대량으로 사들였다. 월스트리트저널의 보도에 따르면, 투자 금액은 수십억 달러에 달한다. 과...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274537,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-175261967.300x240.jpg,세일즈포스
240,"2023.01.26",“비밀번호를 안전하고 편리하게 대체한다” 패스키의 이해,비밀번호는 기업 인프라와 보안 관행에서 가장 중요한 부분이다. 데이터 유출 사건의 81%와 연관된 가장 큰 취약점이기도 하다. 태생적인 편성 문제로 인해 비밀번호는 안전하게 관리하기 어렵다. 그동안 비밀번호의 보안과 편의를 모두 확보하기 위한 패스워드...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274567,Matt Asay,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/m26-GettyImages-1396988745.300x240.jpg,패스키
241,"2023.01.27","MS, 클라우드 성장 ‘빨간불’··· “2분기 매출 증가율 둔화”",마이크로소프트의 2023 회계연도 2분기 클라우드 매출이 고정환율 기준 29% 증가한 미화 215억 달러를 기록했다. 1분기 매출 증가율(31%)보다 둔화된 수치다.?애저를 포함한 클라우드 서비스 부문은 고정환율 기준 전년 동기 대비 38...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274633,허은애 기자,,https://www.itworld.co.kr/files/ciokr/2023/01/GettyImages-1431705824.300x240.jpg,마이크로소프트
242,"2023.01.27","개발자가 불황에 연착륙하는 방법 ""긍정적인 경력 관리""",지금의 젊은 개발자 대다수는 닷컴 붕괴는 고사하고 서브프라임 모기지로 시작된 2008년 세계금융위기도 기억하지 못하는 세대다. 두 차례 경제 붕괴의 공통점은 닥치기 전에는 호황이 영영 계속될 것처럼 느껴졌다는 것이다. 그러나 호황기의 뒤에는 항상 경기...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274753,Serdar Yegulalp,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-1387312443.300x240.jpg,경기침체
243,"2023.01.30","컴볼트, 2023 사이버 보안 위협 전망 발표",컴볼트는 2023년에 기업들이 겪을 수 있는 사이버 위협과 대응 방안을 포함한 ‘2023 사이버 보안 위협 전망’을 발표했다.?1. 폭발적인 데이터 증가에 따른 관리의 어려움컴볼트는 데이터양의 폭발적인 증가로 기업은 관리의 어려움을...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274891,Isaac Sacolick,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/m3-GettyImages-1449267745.300x240.jpg,컴볼트
244,"2023.01.30","2023 미국 직업 상위 25위 ""절반이 IT""…인디드",온라인 취업사이트인 인디드(Indeed)가 이번주 '미국 내 직업 상위 25위'를 발표했다. 상위로 평가된 직업에는 평균 13만 달러의 연봉을 받으며 대부분 재택이나 하이브리드 근무 환경을 이용할 수 있는 풀 스택 개발자가 차지했다.?&...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/274957,Martin Heller?,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-1394982391.300x240.jpg,직업
245,"2023.01.30",“구매욕이 없다” 2022년 스마트폰 판매 실적 폭락 : IDC,"IDC에 따르면, 2022년은 스마트폰 판매 측면에서는 재난의 해였다. 특히 샤오미나 오포, 비보 등의 중국 업체가 큰 타격을 받았다. 기가 꺾인 소비자의 수요와 인플레이션 및 경제적 불확실성이 주된 원인으로 분석된다.??ID...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275071,Serdar Yegulalp,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-1316576464.300x240.jpg,판매실적
246,"2023.01.31","인텔, 작년 4분기 매출 32% 급감?“올 1분기도 낙관적이지 않다”","PC 시장이 수십 년 만에 최악의 침체를 지속하면서 인텔의 두 사업부가 회계연도 2022년 4분기 큰 타격을 입었다.?회사에 따르면 PC 및 서버칩의 판매 부진으로 인텔의 회계연도 2022년 4분기 매출이 전년 동기 대비 32% 감소했으며, ...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275137,Poornima Apte,,https://www.itworld.co.kr/files/ciokr/2023/01/GettyImages-1405612460.300x240.jpg,인텔
247,"2023.01.31","한국IDC, 2023년 아태지역 중소기업 및 디지털 네이티브 기업 10대 전망 공개",한국IDC는 최근 ‘IDC 퓨처스케이프: 2023년 전 세계 중소 기업 및 디지털 네이티브 기업 전망?아시아 태평양 지역(일본 제외) 시사점’ 보고서를 발간했다고 밝혔다.?IDC는 이번 보고서에서 2026년까지 중소기업의 1/3이 인력 부...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275143,편집부,,https://www.itworld.co.kr/files/itworld/numbers/AP-IDC_Jan2023.300x240.jpg,한국IDC
248,"2023.02.01","“기술 소싱 선도 업체의 70%, 환경적 지속 가능성 관리 위한 목표 세울 것” 가트너 발표","가트너가 2026년까지 기술 소싱, 구매 및 벤더 관리(Sourcing, procurement and vendor management, 이하 SPVM) 선도 업체의 70%가 환경적 지속 가능성에 부합하는 성과 목표를 갖게 될 것이라는 예측을 발표했다....",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275491,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/environ.300x240.jpg,가트너
249,"2023.02.01",“외부 전력 없이 수소 전지로 자급자족” 한 스타트업의 야심 찬 데이터센터 계획,신생기업 ECL이 혁신적인 데이터센터 설계를 차근차근 실현해 가고 있다. 외부 전력과 물을 일절 사용하지 않고 수소로 가동되는 모듈러 데이터센터라는 야심 찬 구상이다.?ECL이 구상하는 데이터센터의 핵심은 외부에서 끌어온 전력을 사용하...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275563,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/GettyImages-1333775632.300x240.jpg,수소
250,"2023.02.01",통근 시간 사라지면? “그만큼 일한다” 전미경제연구소 조사,"원격 근무가 허용되면 직원은 새로 확보한 사무실 통근 시간을 업무에 활용한다는 연구 결과가 공개됐다.전미경제연구소(NBER)에서 수행한 ‘글로벌 근무 방식 설문조사(Global Survey of Working Arrangements, G-SWA)’...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275569,Aviad Mizrachi,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/GettyImages-1177409016.300x240.jpg,재택근무
251,"2023.02.01","세일즈포스, 글로벌 영업 트렌드 보고서 발간...“경기 침체로 적당한 성장 위한 저위험 영업 전략 선호”","세일즈포스가 5번째 글로벌 영업 트렌드 보고서 ‘스테이트 오브 세일즈(State of Sales)’를 발간했다. 이번 보고서는 2022년 8월 24일부터 2022년 9월 30일까지 북미, 라틴 아메리카, 아시아 태평양 및 유럽 전역의 다양한 영업 전문...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275605,편집부,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/0201_sales.300x240.PNG,세일즈포스
252,"2023.02.02","“페이팔도 칼 들었다” 직원 2,000명 감원…전체 직원 7% 수준","페이팔이 직원 2,000명을 해고할 예정이라고 밝혔다. 전체 직원의 약 7%에 해당한다.?페이팔 CEO 댄 슐만은 지난 1년 동안 “도전적인 거시 경제 환경을 해결하는 데 상당한 진전을 이뤘다. 하지만 해야 할 일이 더 많다”라며, “변화를 ...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275635,Hans Dockter,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/m2-GettyImages-1400657725.300x240.jpg,페이팔
253,"2023.02.02","인텔, 임직원 임금 삭감 “PC 및 칩 수요 부진에 대응”",지난 2022년 4분기 두 자릿수 매출 감소를 기록한 인텔이 올해 직원 급여를 전사적으로 삭감한다. 1일(현지시간) 인텔은 급여 삭감 가능성에 대한 언론 보도에 대해 “거시 경제의 역풍을 헤쳐 나가고 전반적인 비용 절감을 위해 노력”하기 위해 2023...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275653,Matthew Tyson,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/m2-GettyImages-1405936418.300x240.jpg,인텔
254,"2023.02.02","한국 딜로이트 그룹, ‘사이버의 미래 2023 서베이’ 리포트 국문본 공개",한국 딜로이트 그룹은 최근 단순한 보안을 넘어 기업 성장의 원동력으로 발돋움하고 있는 사이버에 대한 현황과 방향성을 제시하는 ‘사이버의 미래 2023 서베이’ 보고서의 국문본을 발행했다.?딜로이트 글로벌이 20개 국가 기업의 사이버 관...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275671,Sharon Machlis?,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/0202_dlt1.300x240.300x240.png,한국 딜로이트 그룹
255,"2023.02.02","전 애플 디자인 책임자가 내놓은 의외의 제품, 자선행사용 ‘빨간 코’","아이폰, 아이맥을 만든 전 애플 최고 디자이너 조니 아이브가 다시 디자인 영역으로 복귀했다. 그런데 예상치 못한 제품을 통해서다. 바로 영국의 자선 단체인 코믹 릴리프(Comic Relief)의 행사에 쓰일 '빨간 코'다.코믹 릴리프는 영국에서 열...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275731,Adam Bellemare,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/B_SEQUENCEOpenMore_4000px.300x240.jpg,레드 노우즈
256,"2023.02.02",“버추얼 트윈으로 조화로운 제조 경험 25년” 다쏘시스템코리아 2023 비전 발표,"다쏘시스템코리아가 2일 한국지사 설립 25주년을 맞이해 한국 제조 산업과 함께 성장한 지난 시간을 돌아보고 2023년 전략과 비전을 발표했다.?다쏘시스템 아시아태평양지역 총괄 사장 삼손 카우는 다쏘시스템이 1981년 이후 3D 디자인, 디...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275881,Charlotte Trueman,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/3dscomko_02.300x240.jpg,다쏘시스템
257,"2023.02.03","대퇴직 1년, 퇴사자 81% “직장 그만둔 결정에 만족한다”","팬데믹 기간 동안 수천만 명이 직장을 그만뒀다. 이는 지금도 계속되고 있다. 최신 설문조사 결과에 따르면 퇴사자들은 떠나기로 한 결정에 후회가 없는 것으로 나타났다.팬데믹이 시작된 이후, 미국에서 수천만 명이 퇴사했다. 이른바 ‘대퇴직(Great ...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/275971,Adam Bellemare,,https://www.itworld.co.kr/files/ciokr/2023/02/GettyImages-1174417314.300x240.jpg,대퇴직
258,"2023.02.03","애플 하드웨어 디자인, 디자이너 그룹 집단 체제 전환","1998년 스티브 잡스가 아이맥을 고급 사용자에게 소개한 이후 애플 하드웨어 설계 책임자는 가장 중요하고 권위 있는 자리였다. 이제 핵심 정책이 바뀌면서 2019년 이후 제품 설계 황제의 권좌를 지켜 온 에반스 행키의 후임 대체자를 지명하지 않기로 결...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276001,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/apple-logo-1983-100937095-large.300x240.jpg,조니에반스
259,"2023.02.03","네이버, 4분기 실적 발표···“매출액 2조, 영업이익 3,365억...콘텐츠 분야 성장률 높아”","네이버가 2022년 4분기에 매출액 2조 2,717억 원, 영업이익 3,365억 원, 조정 EBITDA 4,866억 원을 각각 기록했다고 밝혔다.??4분기 연결 매출액은 전년동기 대비 17.8%, 전분기 대비 10.4% 성장한...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276055,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/MicrosoftTeams-image%20(1).300x240.jpg,네이버
260,"2023.02.03","인터체인 플랫폼 하바, 새로운 밸리데이터로 하이퍼리즘, 코인니스 합류",인터체인 NFT 플랫폼 하바에서 새로운 밸리데이터(블록체인상에 기록되는 거래 내역을 확인하는 주체)를 공개했다. 하이퍼리즘과 코인니스다.??1일 진행한 하바드롭스데이 AMA LIVE를 통해 공개된 정보에 따르면 하이퍼리즘과 코...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276079,Jon Udell,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/harba_valleydata.300x240.png,인터체인 플랫폼 하바
261,"2023.02.03",아무도 알려주지 않는 ChatGPT에 대한 놀라운 사실 6가지,"모두가 ChatGPT에 대해 이야기한다. ChatGPT는 사람처럼 시와 산문, 심지어 소프트웨어 코드까지 쓰는 오픈AI(OpenAI) 툴이다.ChatGPT과 관련한 대화는 대부분 놀라움, 두려움, 경고로 이어진다. ChatGPT가 할 수 있는 것에...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276085,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/m3-GettyImages-474329686.300x240.jpg,ChatGPT
262,"2023.02.06",채용 중단한 IT 일자리 보니?“대부분 관리직과 비기술직”,불확실한 거시 경제 상황과 기술 기업 전반의 비용 절감으로 IT 일자리도 줄어들고 있다.?경영 컨설팅 업체 얀코 어소시에이츠(Janco Associates)의 보고서에 따르면 미국 IT 채용 시장에서 10만 개 이상의 미충원 일자리가 예기치 ...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276151,Anirban Ghoshal,,https://www.itworld.co.kr/files/ciokr/2023/02/GettyImages-1388742342.300x240.jpg,얀코 어소시에이츠
263,"2023.02.07","“ChatGPT 게 섰거라” 구글, 대화형 AI 서비스 바드 공개","최근 ChatGPT와 같은 대화형 AI 서비스가 IT 뉴스를 도배하고 있다. 대화형 AI 서비스는 의학적 질문에 대한 답을 원하든, 실존주의에 관한 유용한 800단어 분량 에세이를 원하든 인터넷 전반의 정보를 흡수해 놀랍도록 인간적인 콘텐츠를 생성한다...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276349,Martin Heller?,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/m7-solen-feyissa-UWVJaDvXW_c-unsplash.300x240.jpg,구글
264,"2023.02.07","""끝나지 않는 겨울"" 델, 6,500명 감원 발표","델이 6일(현지 시간) 6,550명의 감원을 발표했다. IT 분야 대기업에서의 도미노 같은 구조조정 여파의 일환이다. 로이터 통신에 따르면 이번 감원 규모는 델의 전체 임직원 13만 3,000명의 5%에 해당한다.??델을 포함...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276367,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202301_02/0207_1_dell-laptop-logo-100937234-large.300x240.jpg,감원
265,"2023.02.07",인터뷰 | “제조업에도 AI 돌풍” IT-OT 융합의 중심에 선 CIO들,오늘날 제조업계는 제2의 부흥기를 맞고 있다고 해도 과언이 아니다. IT 기술과의 융합 덕분이다. 이런 변화의 중심에 서 있는 美 제조업체의 CIO들이 제조업의 미래에 대해 얘기했다.??킴 매큰로스는 미국의 산업복합기업 텍스트...,https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276373,Josh Fruhlinger,,https://www.itworld.co.kr/files/ciokr/2023/02/manufacturing_revolution.300x240.jpeg,IT-OT융합
266,"2023.02.07",가트너 “상위 10대 반도체 고객사 2022년 칩 구매액 7.6% 감소..삼성은 반도체 소비 늘려”,"시장조사 업체 가트너가 실시한 예비조사에 따르면, 상위 10대 글로벌 OEM 기업들의 2022년 반도체 칩 지출액이 7.6% 줄어, 전체 시장의 37.2%를 차지하는데 그친 것으로 나타났다. 전 세계 인플레이션과 경기 침체의 압력으로 2022년 PC및...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276499,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202302_01/Gartner_logo.300x240.300x240.jpg,가트너
267,"2023.02.08",블로그ㅣ해고 폭풍 속에 있는 IT 전문가를 위한 조언,"IT 업계가 도처에서 일자리를 줄이고 있긴 하지만, 농기계부터 헬스케어, 소매, 금융 서비스까지 모든 산업에는 여전히 IT 인재가 필요하다.?최근 IT 업계는 정확하게는 지난 1년 동안?20만 명 이상이 해고됐고, 커리어에 있어서...",https://www.itworld.co.kr/t/55049/%EA%B8%80%EB%A1%9C%EB%B2%8C+%ED%8A%B8%EB%A0%8C%EB%93%9C/276619,Adam Bellemare,,https://www.itworld.co.kr/files/ciokr/2023/02/GettyImages-1426364963.300x240.jpg,기술 일자리
